Course to Point,Distance To Point,Sail State,Boat Speed,Lat,Lon,GPS Heading,Wind Direction,True Wind Direction,True Wind Speed,Mag Heading 

34.5856,397.339,0,0,47.5752,-52.7362,158.1,135,65
34.5856,397.339,0,0,47.5752,-52.7362,129.3,137,65
34.542,396.455,0,0,47.5752,-52.7361,129.3,92,65
34.542,396.455,0,0,47.5752,-52.7361,250,140,65
34.5431,395.65,0,0,47.5752,-52.7361,250,141,65
34.5431,395.65,0,0,47.5752,-52.7361,285.4,95,65
34.5255,395.297,0,0,47.5752,-52.7361,285.4,147,65
34.5255,395.297,0,0,47.5752,-52.7361,40.8,148,65
34.5892,394.924,0,0,47.5752,-52.7361,40.8,98,65
34.5892,394.924,0,0,47.5752,-52.7361,77.8,145,65
34.653,394.552,0,0,47.5752,-52.7361,77.8,141,65
34.653,394.552,0,0,47.5752,-52.7361,200.2,91,65
34.6994,393.826,0,0,47.5752,-52.7361,200.2,137,65
34.6994,393.826,0,0,47.5752,-52.7361,146.6,137,65
34.7278,393.149,0,0,47.5753,-52.7361,146.6,90,65
34.7278,393.149,0,0,47.5753,-52.7361,168.6,132,65
34.8016,392.552,0,0,47.5753,-52.7361,168.6,133,65
34.8016,392.552,0,0,47.5753,-52.7361,167.1,92,65
34.9115,392.128,0,0,47.5753,-52.7361,167.1,147,65
34.9115,392.128,0,0,47.5753,-52.7361,28.3,150,65
34.9844,392.069,0,0,47.5753,-52.7361,28.3,98,65
34.9844,392.069,0,0,47.5753,-52.7361,95.2,141,65
35.0203,392.242,0,0,47.5753,-52.7361,95.2,138,65
35.0203,392.242,0,0,47.5753,-52.7361,234.4,91,65
35.0017,392.424,0,0,47.5753,-52.7361,234.4,137,65
35.0017,392.424,0,0,47.5753,-52.7361,222.7,139,65
34.9923,392.515,0,0,47.5753,-52.7361,222.7,98,66
34.9923,392.515,0,0,47.5753,-52.7361,170.3,146,65
35.0372,392.73,0,0,47.5753,-52.7362,170.3,142,65
35.0372,392.73,0,0,47.5753,-52.7362,326.5,91,65
35.0641,392.859,0,0,47.5753,-52.7362,326.5,136,65
35.0641,392.859,0,0,47.5753,-52.7362,154.1,135,65
35.0275,392.955,0,0,47.5753,-52.7362,154.1,88,65
35.0275,392.955,0,0,47.5753,-52.7362,274.9,132,65
35.0089,393.138,0,0,47.5753,-52.7362,274.9,133,65
35.0089,393.138,0,0.1,47.5753,-52.7362,161.3,89,65
34.982,393.008,0,0.1,47.5753,-52.7362,161.3,133,65
34.982,393.008,0,0.1,47.5753,-52.7362,23.1,134,65
34.9378,392.525,0,0.1,47.5753,-52.7361,23.1,92,65
34.9378,392.525,0,0,47.5753,-52.7361,22.3,139,66
34.9844,392.069,0,0,47.5753,-52.7361,22.3,136,66
34.9844,392.069,0,0,47.5753,-52.7361,230.9,90,65
35.021,391.973,0,0,47.5753,-52.7361,230.9,138,65
35.021,391.973,0,0.1,47.5753,-52.7361,107.4,138,65
35.0752,392.098,0,0.1,47.5753,-52.7362,107.4,91,65
35.0752,392.098,0,0,47.5753,-52.7362,122.6,139,65
35.0659,392.189,0,0,47.5753,-52.7362,122.6,140,66
35.0659,392.189,0,0,47.5753,-52.7362,332,94,66
35.0928,392.318,0,0,47.5753,-52.7362,332,141,66
35.0928,392.318,0,0,47.5753,-52.7362,161.1,143,66
35.1368,392.802,0,0,47.5753,-52.7362,161.1,96,66
35.1368,392.802,0,0,47.5753,-52.7362,335,145,66
35.1815,393.018,0,0,47.5753,-52.7362,335,145,66
35.1815,393.018,0,0,47.5753,-52.7362,340.1,95,65
35.2075,393.416,0,0,47.5753,-52.7362,340.1,143,65
35.2075,393.416,0,0,47.5753,-52.7362,28.6,143,65
35.2343,393.546,0,0,47.5753,-52.7362,28.6,95,66
35.2343,393.546,0,0,47.5753,-52.7362,181.8,141,66
35.2606,393.81,0,0,47.5753,-52.7362,181.8,138,66
35.2606,393.81,0,0,47.5753,-52.7362,153,89,66
35.2687,394.122,0,0,47.5753,-52.7362,153,131,66
35.2687,394.122,0,0,47.5753,-52.7362,147.1,130,66
35.2585,394.481,0,0,47.5753,-52.7362,21.5,85,66
35.2585,394.481,0,0,47.5753,-52.7362,21.5,124,65
35.2665,394.792,0,0,47.5753,-52.7362,21.5,123,65
35.2665,394.792,0,0,47.5753,-52.7362,271.5,83,65
35.283,395.281,0,0,47.5753,-52.7362,271.5,131,65
35.283,395.281,0,0,47.5753,-52.7362,194.7,137,65
35.2365,395.736,0,0,47.5753,-52.7362,286.5,99,65
35.2365,395.736,0,0,47.5753,-52.7362,286.5,153,65
35.1901,396.19,0,0,47.5752,-52.7362,164.6,154,65
35.1901,396.19,0,0,47.5752,-52.7362,164.6,103,65
35.1615,396.731,0,0,47.5752,-52.7362,283.7,154,65
35.1615,396.731,0,0,47.5752,-52.7362,283.7,153,66
35.071,396.97,0,0,47.5752,-52.7362,272.7,100,66
35.071,396.97,0,0,47.5752,-52.7362,272.7,143,66
35.0066,397.608,0,0,47.5752,-52.7362,210.2,140,65
35.0066,397.608,0,0,47.5752,-52.7362,210.2,95,65
34.9878,397.924,0,0,47.5752,-52.7362,342.7,151,65
34.9878,397.924,0,0,47.5752,-52.7362,342.7,153,65
34.9878,397.924,0,0,47.5752,-52.7362,14.8,101,65
34.979,397.881,0,0,47.5752,-52.7362,14.8,151,65
34.979,397.881,0,0,47.5752,-52.7362,320.9,152,65
34.9878,397.924,0,0,47.5752,-52.7362,320.9,102,65
34.9878,397.924,0,0,47.5752,-52.7362,139.8,150,65
35.0147,397.919,0,0,47.5752,-52.7362,139.8,147,65
35.0147,397.919,0,0,47.5752,-52.7362,170.6,94,65
35.0331,397.737,0,0,47.5752,-52.7362,170.6,139,65
35.0331,397.737,0,0,47.5752,-52.7362,329.5,141,65
35.0331,397.737,0,0,47.5752,-52.7362,329.5,98,65
35.0331,397.737,0,0,47.5752,-52.7362,190.2,148,65
35.0154,397.651,0,0,47.5752,-52.7362,190.2,146,65
35.0154,397.651,0,0,47.5752,-52.7362,101.7,93,65
35.025,397.425,0,0,47.5752,-52.7362,101.7,134,65
35.025,397.425,0,0,47.5752,-52.7362,233.1,134,65
35.043,397.377,0,0,47.5752,-52.7362,233.1,90,65
35.043,397.377,0,0,47.5752,-52.7362,127.6,133,65
35.0607,397.464,0,0,47.5752,-52.7362,127.6,133,65
35.0607,397.464,0,0,47.5752,-52.7362,206.9,88,65
35.0515,397.555,0,0,47.5752,-52.7362,206.9,131,65
35.0515,397.555,0,0,47.5752,-52.7362,169.3,130,65
35.0154,397.651,0,0,47.5752,-52.7362,169.3,86,65
35.0154,397.651,0,0,47.5752,-52.7362,180.1,130,65
34.9705,397.704,0,0,47.5752,-52.7362,180.1,130,65
34.9705,397.704,0,0,47.5752,-52.7362,51.1,87,65
34.9347,397.666,0,0,47.5752,-52.7362,51.1,135,65
34.9347,397.666,0,0,47.5752,-52.7362,275.5,139,65
34.8809,397.677,0,0,47.5752,-52.7362,275.5,99,65
34.8809,397.677,0,0,47.5752,-52.7362,287.6,148,65
34.8986,397.762,0,0,47.5752,-52.7362,287.6,145,65
34.8986,397.762,0,0,47.5752,-52.7362,105.2,94,65
34.9527,397.618,0,0,47.5752,-52.7362,105.2,134,65
34.9527,397.618,0,0,47.5752,-52.7362,144.4,131,66
34.9895,397.253,0,0,47.5752,-52.7362,144.4,87,66
34.9895,397.253,0,0.1,47.5752,-52.7362,244.8,131,66
35.0164,397.248,0,0.1,47.5752,-52.7362,244.8,133,65
35.0164,397.248,0,0,47.5752,-52.7362,84.2,90,65
35.0533,396.884,0,0,47.5752,-52.7362,84.2,138,65
35.0533,396.884,0,0,47.5752,-52.7362,333.6,138,66
35.0728,396.299,0,0,47.5752,-52.7362,333.6,91,65
35.0728,396.299,0,0,47.5752,-52.7362,173.4,136,65
35.1013,395.758,0,0,47.5752,-52.7362,173.4,135,65
35.1013,395.758,0,0.1,47.5752,-52.7362,316.1,88,65
35.0661,395.451,0,0.1,47.5752,-52.7362,316.1,135,65
35.0661,395.451,0,0.3,47.5752,-52.7362,40.5,137,65
35.121,395.174,0,0.3,47.5753,-52.7362,40.5,90,65
35.121,395.174,0,0,47.5753,-52.7362,322,132,65
35.1933,395.117,0,0,47.5753,-52.7362,322,130,65
35.1933,395.117,0,0.1,47.5753,-52.7362,313.7,85,65
35.22,395.247,0,0.1,47.5753,-52.7362,313.7,126,65
35.22,395.247,0,0,47.5753,-52.7362,296.8,126,65
35.2479,394.974,0,0,47.5753,-52.7362,296.8,84,65
35.2479,394.974,0,0.1,47.5753,-52.7362,307.4,124,65
35.2665,394.792,0,0.1,47.5753,-52.7362,307.4,124,65
35.2665,394.792,0,0.1,47.5753,-52.7362,76.9,83,65
35.2843,394.879,0,0.1,47.5753,-52.7362,76.9,126,65
35.2843,394.879,0,0.1,47.5753,-52.7362,225.6,127,65
35.2843,394.879,0,0.1,47.5753,-52.7362,225.6,84,65
35.2843,394.879,0,0.1,47.5753,-52.7362,197.3,128,65
35.2487,394.706,0,0.1,47.5753,-52.7362,197.3,135,65
35.2487,394.706,0,0,47.5753,-52.7362,249.2,106,65
35.2042,394.489,0,0,47.5753,-52.7362,249.2,175,65
35.2042,394.489,0,0.2,47.5753,-52.7362,170.5,180,64
35.1775,394.36,0,0.2,47.5753,-52.7362,170.5,119,61
35.1775,394.36,0,0.1,47.5753,-52.7362,145.1,136,58
35.1775,394.36,0,0.1,47.5753,-52.7362,145.1,122,56
35.1775,394.36,0,0.1,47.5753,-52.7362,115.4,87,52
35.1953,394.446,0,0.1,47.5753,-52.7362,115.4,136,51
35.1953,394.446,0,0.4,47.5753,-52.7362,75.6,138,52
35.2233,394.173,0,0.4,47.5753,-52.7362,75.6,93,56
35.2233,394.173,0,0.3,47.5753,-52.7362,3.6,138,56
35.1609,393.871,0,0.3,47.5753,-52.7362,3.6,138,56
35.1609,393.871,0,0.8,47.5753,-52.7362,43.7,91,53
35.1508,394.23,1,0.8,47.5753,-52.7362,43.7,136,51
35.1508,394.23,2,1.6,47.5753,-52.7362,24.2,137,50
35.1609,393.871,0,1.6,47.5753,-52.7362,24.2,92,49
35.1609,393.871,1,2,47.5753,-52.7362,36.7,138,49
35.1555,392.62,2,2,47.5753,-52.7362,36.7,138,50
35.1555,392.62,0,2.3,47.5753,-52.7362,38.9,93,50
35.1594,391.279,1,2.3,47.5753,-52.7362,38.9,142,49
35.1594,391.279,2,2.4,47.5753,-52.7362,41.2,142,50
35.1364,389.808,0,2.4,47.5753,-52.7361,41.2,93,51
35.1364,389.808,1,2.5,47.5753,-52.7361,37.9,138,51
35.1135,388.203,2,2.5,47.5753,-52.7361,37.9,138,50
35.1135,388.203,0,2.6,47.5753,-52.7361,38.3,92,49
35.0806,386.823,1,2.6,47.5753,-52.7361,38.3,137,49
35.0806,386.823,2,2.6,47.5753,-52.7361,38.8,137,49
35.038,385.534,0,2.6,47.5753,-52.7361,38.8,93,48
35.038,385.534,1,2.6,47.5753,-52.7361,39.7,144,48
35.024,383.838,2,2.6,47.5753,-52.7361,39.7,148,49
